Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;3;-1;2020/14/04
Anzola d'Ossola;103002;-1;1;-1;2020/14/04
Arizzano;103003;-1;8;-1;2020/14/04
Arola;103004;-1;1;-1;2020/14/04
Aurano;103005;-1;1;-1;2020/14/04
Baceno;103006;-1;0;-1;2020/14/04
Bannio Anzino;103007;-1;0;-1;2020/14/04
Baveno;103008;-1;8;-1;2020/14/04
Bee;103009;-1;2;-1;2020/14/04
Belgirate;103010;-1;18;-1;2020/14/04
Beura-Cardezza;103011;-1;5;-1;2020/14/04
Bognanco;103012;-1;1;-1;2020/14/04
Brovello-Carpugnino;103013;-1;0;-1;2020/14/04
Calasca-Castiglione;103014;-1;0;-1;2020/14/04
Cambiasca;103015;-1;11;-1;2020/14/04
Cannero Riviera;103016;-1;1;-1;2020/14/04
Cannobio;103017;-1;5;-1;2020/14/04
Caprezzo;103018;-1;0;-1;2020/14/04
Casale Corte Cerro;103019;-1;9;-1;2020/14/04
Ceppo Morelli;103021;-1;0;-1;2020/14/04
Cesara;103022;-1;0;-1;2020/14/04
Cossogno;103023;-1;8;-1;2020/14/04
Craveggia;103024;-1;4;-1;2020/14/04
Crevoladossola;103025;-1;5;-1;2020/14/04
Crodo;103026;-1;0;-1;2020/14/04
Domodossola;103028;-1;44;-1;2020/14/04
Druogno;103029;-1;4;-1;2020/14/04
Formazza;103031;-1;1;-1;2020/14/04
Germagno;103032;-1;1;-1;2020/14/04
Ghiffa;103033;-1;9;-1;2020/14/04
Gignese;103034;-1;1;-1;2020/14/04
Gravellona Toce;103035;-1;35;-1;2020/14/04
Gurro;103036;-1;0;-1;2020/14/04
Intragna;103037;-1;0;-1;2020/14/04
Loreglia;103038;-1;0;-1;2020/14/04
Macugnaga;103039;-1;1;-1;2020/14/04
Madonna del Sasso;103040;-1;2;-1;2020/14/04
Malesco;103041;-1;0;-1;2020/14/04
Masera;103042;-1;2;-1;2020/14/04
Massiola;103043;-1;0;-1;2020/14/04
Mergozzo;103044;-1;6;-1;2020/14/04
Miazzina;103045;-1;7;-1;2020/14/04
Montecrestese;103046;-1;2;-1;2020/14/04
Montescheno;103047;-1;7;-1;2020/14/04
Nonio;103048;-1;4;-1;2020/14/04
Oggebbio;103049;-1;3;-1;2020/14/04
Omegna;103050;-1;117;-1;2020/14/04
Ornavasso;103051;-1;8;-1;2020/14/04
Pallanzeno;103052;-1;2;-1;2020/14/04
Piedimulera;103053;-1;4;-1;2020/14/04
Pieve Vergonte;103054;-1;5;-1;2020/14/04
Premeno;103055;-1;5;-1;2020/14/04
Premia;103056;-1;2;-1;2020/14/04
Premosello-Chiovenda;103057;-1;58;-1;2020/14/04
Quarna Sopra;103058;-1;0;-1;2020/14/04
Quarna Sotto;103059;-1;1;-1;2020/14/04
Re;103060;-1;1;-1;2020/14/04
San Bernardino Verbano;103061;-1;3;-1;2020/14/04
Santa Maria Maggiore;103062;-1;1;-1;2020/14/04
Stresa;103064;-1;9;-1;2020/14/04
Toceno;103065;-1;2;-1;2020/14/04
Trarego Viggiona;103066;-1;0;-1;2020/14/04
Trasquera;103067;-1;0;-1;2020/14/04
Trontano;103068;-1;1;-1;2020/14/04
Valstrona;103069;-1;1;-1;2020/14/04
Vanzone con San Carlo;103070;-1;1;-1;2020/14/04
Varzo;103071;-1;3;-1;2020/14/04
Verbania;103072;-1;249;-1;2020/14/04
Vignone;103074;-1;6;-1;2020/14/04
Villadossola;103075;-1;12;-1;2020/14/04
Villette;103076;-1;0;-1;2020/14/04
Vogogna;103077;-1;39;-1;2020/14/04
Borgomezzavalle;103078;-1;1;-1;2020/14/04
Valle Cannobina;103079;-1;1;-1;2020/14/04
Agliè;001001;-1;4;-1;2020/14/04
Airasca;001002;-1;7;-1;2020/14/04
Ala di Stura;001003;-1;1;-1;2020/14/04
Albiano d'Ivrea;001004;-1;1;-1;2020/14/04
Almese;001006;-1;12;-1;2020/14/04
Alpette;001007;-1;0;-1;2020/14/04
Alpignano;001008;-1;63;-1;2020/14/04
Andezeno;001009;-1;1;-1;2020/14/04
Andrate;001010;-1;1;-1;2020/14/04
Angrogna;001011;-1;1;-1;2020/14/04
Arignano;001012;-1;4;-1;2020/14/04
Avigliana;001013;-1;29;-1;2020/14/04
Azeglio;001014;-1;2;-1;2020/14/04
Bairo;001015;-1;4;-1;2020/14/04
Balangero;001016;-1;8;-1;2020/14/04
Baldissero Canavese;001017;-1;0;-1;2020/14/04
Baldissero Torinese;001018;-1;10;-1;2020/14/04
Balme;001019;-1;1;-1;2020/14/04
Banchette;001020;-1;5;-1;2020/14/04
Barbania;001021;-1;3;-1;2020/14/04
Bardonecchia;001022;-1;13;-1;2020/14/04
Barone Canavese;001023;-1;1;-1;2020/14/04
Beinasco;001024;-1;68;-1;2020/14/04
Bibiana;001025;-1;5;-1;2020/14/04
Bobbio Pellice;001026;-1;1;-1;2020/14/04
Bollengo;001027;-1;7;-1;2020/14/04
Borgaro Torinese;001028;-1;50;-1;2020/14/04
Borgiallo;001029;-1;0;-1;2020/14/04
Borgofranco d'Ivrea;001030;-1;4;-1;2020/14/04
Borgomasino;001031;-1;3;-1;2020/14/04
Borgone Susa;001032;-1;10;-1;2020/14/04
Bosconero;001033;-1;88;-1;2020/14/04
Brandizzo;001034;-1;112;-1;2020/14/04
Bricherasio;001035;-1;4;-1;2020/14/04
Brosso;001036;-1;0;-1;2020/14/04
Brozolo;001037;-1;3;-1;2020/14/04
Bruino;001038;-1;17;-1;2020/14/04
Brusasco;001039;-1;55;-1;2020/14/04
Bruzolo;001040;-1;3;-1;2020/14/04
Buriasco;001041;-1;3;-1;2020/14/04
Burolo;001042;-1;0;-1;2020/14/04
Busano;001043;-1;1;-1;2020/14/04
Bussoleno;001044;-1;5;-1;2020/14/04
Buttigliera Alta;001045;-1;14;-1;2020/14/04
Cafasse;001046;-1;11;-1;2020/14/04
Caluso;001047;-1;4;-1;2020/14/04
Cambiano;001048;-1;42;-1;2020/14/04
Campiglione Fenile;001049;-1;2;-1;2020/14/04
Candia Canavese;001050;-1;0;-1;2020/14/04
Candiolo;001051;-1;19;-1;2020/14/04
Canischio;001052;-1;0;-1;2020/14/04
Cantalupa;001053;-1;3;-1;2020/14/04
Cantoira;001054;-1;1;-1;2020/14/04
Caprie;001055;-1;8;-1;2020/14/04
Caravino;001056;-1;7;-1;2020/14/04
Carema;001057;-1;0;-1;2020/14/04
Carignano;001058;-1;27;-1;2020/14/04
Carmagnola;001059;-1;168;-1;2020/14/04
Casalborgone;001060;-1;3;-1;2020/14/04
Cascinette d'Ivrea;001061;-1;1;-1;2020/14/04
Caselette;001062;-1;3;-1;2020/14/04
Caselle Torinese;001063;-1;24;-1;2020/14/04
Castagneto Po;001064;-1;3;-1;2020/14/04
Castagnole Piemonte;001065;-1;2;-1;2020/14/04
Castellamonte;001066;-1;21;-1;2020/14/04
Castelnuovo Nigra;001067;-1;1;-1;2020/14/04
Castiglione Torinese;001068;-1;24;-1;2020/14/04
Cavagnolo;001069;-1;9;-1;2020/14/04
Cavour;001070;-1;20;-1;2020/14/04
Cercenasco;001071;-1;8;-1;2020/14/04
Ceres;001072;-1;2;-1;2020/14/04
Ceresole Reale;001073;-1;0;-1;2020/14/04
Cesana Torinese;001074;-1;0;-1;2020/14/04
Chialamberto;001075;-1;3;-1;2020/14/04
Chianocco;001076;-1;3;-1;2020/14/04
Chiaverano;001077;-1;5;-1;2020/14/04
Chieri;001078;-1;113;-1;2020/14/04
Chiesanuova;001079;-1;1;-1;2020/14/04
Chiomonte;001080;-1;2;-1;2020/14/04
Chiusa di San Michele;001081;-1;3;-1;2020/14/04
Chivasso;001082;-1;100;-1;2020/14/04
Ciconio;001083;-1;1;-1;2020/14/04
Cintano;001084;-1;1;-1;2020/14/04
Cinzano;001085;-1;1;-1;2020/14/04
Ciriè;001086;-1;57;-1;2020/14/04
Claviere;001087;-1;0;-1;2020/14/04
Coassolo Torinese;001088;-1;2;-1;2020/14/04
Coazze;001089;-1;2;-1;2020/14/04
Collegno;001090;-1;147;-1;2020/14/04
Colleretto Castelnuovo;001091;-1;0;-1;2020/14/04
Colleretto Giacosa;001092;-1;0;-1;2020/14/04
Condove;001093;-1;35;-1;2020/14/04
Corio;001094;-1;19;-1;2020/14/04
Cossano Canavese;001095;-1;2;-1;2020/14/04
Cuceglio;001096;-1;2;-1;2020/14/04
Cumiana;001097;-1;21;-1;2020/14/04
Cuorgnè;001098;-1;23;-1;2020/14/04
Druento;001099;-1;22;-1;2020/14/04
Exilles;001100;-1;0;-1;2020/14/04
Favria;001101;-1;18;-1;2020/14/04
Feletto;001102;-1;8;-1;2020/14/04
Fenestrelle;001103;-1;2;-1;2020/14/04
Fiano;001104;-1;4;-1;2020/14/04
Fiorano Canavese;001105;-1;0;-1;2020/14/04
Foglizzo;001106;-1;3;-1;2020/14/04
Forno Canavese;001107;-1;8;-1;2020/14/04
Frassinetto;001108;-1;0;-1;2020/14/04
Front;001109;-1;7;-1;2020/14/04
Frossasco;001110;-1;4;-1;2020/14/04
Garzigliana;001111;-1;0;-1;2020/14/04
Gassino Torinese;001112;-1;15;-1;2020/14/04
Germagnano;001113;-1;1;-1;2020/14/04
Giaglione;001114;-1;1;-1;2020/14/04
Giaveno;001115;-1;30;-1;2020/14/04
Givoletto;001116;-1;10;-1;2020/14/04
Gravere;001117;-1;3;-1;2020/14/04
Groscavallo;001118;-1;0;-1;2020/14/04
Grosso;001119;-1;2;-1;2020/14/04
Grugliasco;001120;-1;130;-1;2020/14/04
Ingria;001121;-1;0;-1;2020/14/04
Inverso Pinasca;001122;-1;4;-1;2020/14/04
Isolabella;001123;-1;1;-1;2020/14/04
Issiglio;001124;-1;0;-1;2020/14/04
Ivrea;001125;-1;38;-1;2020/14/04
La Cassa;001126;-1;4;-1;2020/14/04
La Loggia;001127;-1;25;-1;2020/14/04
Lanzo Torinese;001128;-1;15;-1;2020/14/04
Lauriano;001129;-1;25;-1;2020/14/04
Leini;001130;-1;41;-1;2020/14/04
Lemie;001131;-1;0;-1;2020/14/04
Lessolo;001132;-1;1;-1;2020/14/04
Levone;001133;-1;2;-1;2020/14/04
Locana;001134;-1;9;-1;2020/14/04
Lombardore;001135;-1;5;-1;2020/14/04
Lombriasco;001136;-1;2;-1;2020/14/04
Loranzè;001137;-1;1;-1;2020/14/04
Luserna San Giovanni;001139;-1;10;-1;2020/14/04
Lusernetta;001140;-1;0;-1;2020/14/04
Lusigliè;001141;-1;1;-1;2020/14/04
Macello;001142;-1;3;-1;2020/14/04
Maglione;001143;-1;0;-1;2020/14/04
Marentino;001144;-1;3;-1;2020/14/04
Massello;001145;-1;0;-1;2020/14/04
Mathi;001146;-1;7;-1;2020/14/04
Mattie;001147;-1;0;-1;2020/14/04
Mazzè;001148;-1;16;-1;2020/14/04
Meana di Susa;001149;-1;2;-1;2020/14/04
Mercenasco;001150;-1;1;-1;2020/14/04
Mezzenile;001152;-1;1;-1;2020/14/04
Mombello di Torino;001153;-1;1;-1;2020/14/04
Mompantero;001154;-1;1;-1;2020/14/04
Monastero di Lanzo;001155;-1;1;-1;2020/14/04
Moncalieri;001156;-1;251;-1;2020/14/04
Moncenisio;001157;-1;0;-1;2020/14/04
Montaldo Torinese;001158;-1;1;-1;2020/14/04
Montalenghe;001159;-1;1;-1;2020/14/04
Montalto Dora;001160;-1;4;-1;2020/14/04
Montanaro;001161;-1;8;-1;2020/14/04
Monteu da Po;001162;-1;4;-1;2020/14/04
Moriondo Torinese;001163;-1;2;-1;2020/14/04
Nichelino;001164;-1;173;-1;2020/14/04
Noasca;001165;-1;0;-1;2020/14/04
Nole;001166;-1;25;-1;2020/14/04
Nomaglio;001167;-1;0;-1;2020/14/04
None;001168;-1;20;-1;2020/14/04
Novalesa;001169;-1;0;-1;2020/14/04
Oglianico;001170;-1;4;-1;2020/14/04
Orbassano;001171;-1;75;-1;2020/14/04
Orio Canavese;001172;-1;0;-1;2020/14/04
Osasco;001173;-1;0;-1;2020/14/04
Osasio;001174;-1;0;-1;2020/14/04
Oulx;001175;-1;7;-1;2020/14/04
Ozegna;001176;-1;4;-1;2020/14/04
Palazzo Canavese;001177;-1;3;-1;2020/14/04
Pancalieri;001178;-1;1;-1;2020/14/04
Parella;001179;-1;0;-1;2020/14/04
Pavarolo;001180;-1;4;-1;2020/14/04
Pavone Canavese;001181;-1;15;-1;2020/14/04
Pecetto Torinese;001183;-1;12;-1;2020/14/04
Perosa Argentina;001184;-1;10;-1;2020/14/04
Perosa Canavese;001185;-1;1;-1;2020/14/04
Perrero;001186;-1;2;-1;2020/14/04
Pertusio;001187;-1;0;-1;2020/14/04
Pessinetto;001188;-1;2;-1;2020/14/04
Pianezza;001189;-1;36;-1;2020/14/04
Pinasca;001190;-1;13;-1;2020/14/04
Pinerolo;001191;-1;118;-1;2020/14/04
Pino Torinese;001192;-1;23;-1;2020/14/04
Piobesi Torinese;001193;-1;6;-1;2020/14/04
Piossasco;001194;-1;39;-1;2020/14/04
Piscina;001195;-1;9;-1;2020/14/04
Piverone;001196;-1;6;-1;2020/14/04
Poirino;001197;-1;50;-1;2020/14/04
Pomaretto;001198;-1;4;-1;2020/14/04
Pont-Canavese;001199;-1;4;-1;2020/14/04
Porte;001200;-1;2;-1;2020/14/04
Pragelato;001201;-1;5;-1;2020/14/04
Prali;001202;-1;0;-1;2020/14/04
Pralormo;001203;-1;14;-1;2020/14/04
Pramollo;001204;-1;1;-1;2020/14/04
Prarostino;001205;-1;0;-1;2020/14/04
Prascorsano;001206;-1;2;-1;2020/14/04
Pratiglione;001207;-1;1;-1;2020/14/04
Quagliuzzo;001208;-1;0;-1;2020/14/04
Quassolo;001209;-1;0;-1;2020/14/04
Quincinetto;001210;-1;4;-1;2020/14/04
Reano;001211;-1;5;-1;2020/14/04
Ribordone;001212;-1;0;-1;2020/14/04
Rivalba;001213;-1;5;-1;2020/14/04
Rivalta di Torino;001214;-1;33;-1;2020/14/04
Riva presso Chieri;001215;-1;5;-1;2020/14/04
Rivara;001216;-1;5;-1;2020/14/04
Rivarolo Canavese;001217;-1;57;-1;2020/14/04
Rivarossa;001218;-1;6;-1;2020/14/04
Rivoli;001219;-1;160;-1;2020/14/04
Robassomero;001220;-1;9;-1;2020/14/04
Rocca Canavese;001221;-1;4;-1;2020/14/04
Roletto;001222;-1;3;-1;2020/14/04
Romano Canavese;001223;-1;4;-1;2020/14/04
Ronco Canavese;001224;-1;0;-1;2020/14/04
Rondissone;001225;-1;1;-1;2020/14/04
Rorà;001226;-1;0;-1;2020/14/04
Roure;001227;-1;1;-1;2020/14/04
Rosta;001228;-1;9;-1;2020/14/04
Rubiana;001229;-1;4;-1;2020/14/04
Rueglio;001230;-1;1;-1;2020/14/04
Salassa;001231;-1;2;-1;2020/14/04
Salbertrand;001232;-1;3;-1;2020/14/04
Salerano Canavese;001233;-1;1;-1;2020/14/04
Salza di Pinerolo;001234;-1;0;-1;2020/14/04
Samone;001235;-1;3;-1;2020/14/04
San Benigno Canavese;001236;-1;8;-1;2020/14/04
San Carlo Canavese;001237;-1;16;-1;2020/14/04
San Colombano Belmonte;001238;-1;3;-1;2020/14/04
San Didero;001239;-1;2;-1;2020/14/04
San Francesco al Campo;001240;-1;12;-1;2020/14/04
Sangano;001241;-1;5;-1;2020/14/04
San Germano Chisone;001242;-1;2;-1;2020/14/04
San Gillio;001243;-1;6;-1;2020/14/04
San Giorgio Canavese;001244;-1;6;-1;2020/14/04
San Giorio di Susa;001245;-1;0;-1;2020/14/04
San Giusto Canavese;001246;-1;1;-1;2020/14/04
San Martino Canavese;001247;-1;0;-1;2020/14/04
San Maurizio Canavese;001248;-1;55;-1;2020/14/04
San Mauro Torinese;001249;-1;102;-1;2020/14/04
San Pietro Val Lemina;001250;-1;2;-1;2020/14/04
San Ponso;001251;-1;0;-1;2020/14/04
San Raffaele Cimena;001252;-1;16;-1;2020/14/04
San Sebastiano da Po;001253;-1;2;-1;2020/14/04
San Secondo di Pinerolo;001254;-1;8;-1;2020/14/04
Sant'Ambrogio di Torino;001255;-1;6;-1;2020/14/04
Sant'Antonino di Susa;001256;-1;9;-1;2020/14/04
Santena;001257;-1;30;-1;2020/14/04
Sauze di Cesana;001258;-1;0;-1;2020/14/04
Sauze d'Oulx;001259;-1;7;-1;2020/14/04
Scalenghe;001260;-1;6;-1;2020/14/04
Scarmagno;001261;-1;7;-1;2020/14/04
Sciolze;001262;-1;4;-1;2020/14/04
Sestriere;001263;-1;1;-1;2020/14/04
Settimo Rottaro;001264;-1;0;-1;2020/14/04
Settimo Torinese;001265;-1;161;-1;2020/14/04
Settimo Vittone;001266;-1;1;-1;2020/14/04
Sparone;001267;-1;2;-1;2020/14/04
Strambinello;001268;-1;0;-1;2020/14/04
Strambino;001269;-1;0;-1;2020/14/04
Susa;001270;-1;36;-1;2020/14/04
Tavagnasco;001271;-1;0;-1;2020/14/04
Torino;001272;-1;2550;-1;2020/14/04
Torrazza Piemonte;001273;-1;11;-1;2020/14/04
Torre Canavese;001274;-1;2;-1;2020/14/04
Torre Pellice;001275;-1;7;-1;2020/14/04
Trana;001276;-1;15;-1;2020/14/04
Traversella;001278;-1;0;-1;2020/14/04
Traves;001279;-1;1;-1;2020/14/04
Trofarello;001280;-1;59;-1;2020/14/04
Usseaux;001281;-1;0;-1;2020/14/04
Usseglio;001282;-1;0;-1;2020/14/04
Vaie;001283;-1;3;-1;2020/14/04
Val della Torre;001284;-1;9;-1;2020/14/04
Valgioie;001285;-1;0;-1;2020/14/04
Vallo Torinese;001286;-1;2;-1;2020/14/04
Valperga;001287;-1;5;-1;2020/14/04
Valprato Soana;001288;-1;0;-1;2020/14/04
Varisella;001289;-1;1;-1;2020/14/04
Vauda Canavese;001290;-1;1;-1;2020/14/04
Venaus;001291;-1;1;-1;2020/14/04
Venaria Reale;001292;-1;104;-1;2020/14/04
Verolengo;001293;-1;10;-1;2020/14/04
Verrua Savoia;001294;-1;3;-1;2020/14/04
Vestignè;001295;-1;2;-1;2020/14/04
Vialfrè;001296;-1;0;-1;2020/14/04
Vidracco;001298;-1;1;-1;2020/14/04
Vigone;001299;-1;2;-1;2020/14/04
Villafranca Piemonte;001300;-1;11;-1;2020/14/04
Villanova Canavese;001301;-1;2;-1;2020/14/04
Villarbasse;001302;-1;5;-1;2020/14/04
Villar Dora;001303;-1;5;-1;2020/14/04
Villareggia;001304;-1;7;-1;2020/14/04
Villar Focchiardo;001305;-1;5;-1;2020/14/04
Villar Pellice;001306;-1;1;-1;2020/14/04
Villar Perosa;001307;-1;9;-1;2020/14/04
Villastellone;001308;-1;17;-1;2020/14/04
Vinovo;001309;-1;53;-1;2020/14/04
Virle Piemonte;001310;-1;3;-1;2020/14/04
Vische;001311;-1;3;-1;2020/14/04
Vistrorio;001312;-1;1;-1;2020/14/04
Viù;001313;-1;1;-1;2020/14/04
Volpiano;001314;-1;102;-1;2020/14/04
Volvera;001315;-1;16;-1;2020/14/04
Mappano;001316;-1;33;-1;2020/14/04
Val di Chy;001317;-1;2;-1;2020/14/04
Valchiusa;001318;-1;27;-1;2020/14/04
Alagna Valsesia;002002;-1;4;-1;2020/14/04
Albano Vercellese;002003;-1;4;-1;2020/14/04
Alice Castello;002004;-1;5;-1;2020/14/04
Arborio;002006;-1;5;-1;2020/14/04
Asigliano Vercellese;002007;-1;2;-1;2020/14/04
Balmuccia;002008;-1;0;-1;2020/14/04
Balocco;002009;-1;0;-1;2020/14/04
Bianzè;002011;-1;5;-1;2020/14/04
